time_ms,bid,ask,bid_vol,ask_vol
1774977947927,46.23595,46.24305,956016770,956016770
1774977948880,46.23815,46.24515,956016770,956016770
1774977948931,46.23785,46.24495,956016770,956016770
1774977949735,46.23745,46.24445,956016770,956016770
1774977949836,46.23725,46.24425,956016770,956016770
1774977950689,46.23675,46.24375,956016770,956016770
1774977950790,46.23505,46.24205,956016770,956016770
1774977951177,46.23695,46.24395,956016770,956016770
1774977951278,46.23675,46.24375,956016770,956016770
1774977951782,46.23635,46.24335,956016770,951893602
1774977951883,46.23555,46.24255,956016770,956016770
1774977951984,46.23535,46.24235,956016770,951893602
1774977952085,46.23575,46.24275,956016770,956016770
1774977952288,46.23625,46.24325,956016770,951893602
1774977952339,46.23665,46.24375,956016770,956016770
1774977953745,46.23695,46.24395,956016770,956016770
1774977953846,46.23755,46.24455,956016770,956016770
1774977954248,46.23725,46.24425,956016770,956016770
1774977954350,46.23695,46.24395,956016770,956016770
1774977954604,46.23635,46.24335,956016770,956016770
1774977954758,46.23615,46.24315,956016770,956016770
1774977957366,46.23545,46.24245,956016770,951893602
1774977958646,46.23625,46.24325,956016770,956016770
1774977958747,46.23565,46.24265,956016770,956016770
1774977958848,46.23775,46.24475,951893602,956016770
1774977960208,46.23755,46.24455,956016770,956016770
1774977960309,46.23865,46.24565,956016770,956016770
1774977960410,46.23915,46.24615,956016770,956016770
1774977960511,46.23835,46.24535,956016770,951893602
1774977960713,46.23855,46.24555,956016770,956016770
1774977960966,46.23825,46.24525,956016770,951893602
1774977961168,46.23845,46.24545,956016770,956016770
1774977961421,46.23885,46.24585,956016770,956016770
1774977961522,46.24225,46.24925,956016770,956016770
1774977961623,46.24275,46.24975,956016770,956016770
1774977961724,46.24265,46.24965,956016770,956016770
1774977961825,46.24235,46.24935,956016770,951893602
1774977962026,46.24215,46.24915,956016770,951893602
1774977962127,46.24655,46.25355,956016770,956016770
1774977962229,46.24525,46.25225,956016770,956016770
1774977962481,46.24555,46.25255,956016770,956016770
1774977962583,46.24595,46.25295,956016770,956016770
1774977962835,46.24645,46.25345,956016770,956016770
1774977963590,46.24555,46.25255,956016770,951893602
1774977963691,46.24675,46.25375,956016770,956016770
1774977963793,46.24645,46.25345,956016770,951893602
1774977963994,46.24555,46.25255,956016770,951893602
1774977964096,46.24665,46.25365,956016770,956016770
1774977965011,46.24645,46.25345,956016770,951893602
1774977965970,46.24665,46.25365,956016770,956016770
1774977966071,46.24645,46.25345,956016770,951893602
1774977966273,46.24675,46.25375,956016770,956016770
1774977966374,46.24645,46.25345,956016770,951893602
1774977968734,46.24615,46.25315,956016770,951893602
1774977969412,46.24665,46.25365,956016770,956016770
1774977969514,46.24685,46.25385,956016770,951893602
1774977969616,46.24755,46.25455,956016770,951893602
1774977971625,46.24725,46.25425,956016770,951893602
1774977971777,46.24705,46.25405,956016770,956016770
1774977971980,46.24665,46.25365,956016770,956016770
1774977972282,46.24765,46.25465,956016770,951893602
1774977973087,46.24805,46.25505,956016770,956016770
1774977973338,46.24875,46.25575,956016770,951893602
1774977973439,46.24975,46.25675,956016770,956016770
1774977973691,46.24925,46.25625,956016770,951893602
1774977975347,46.24945,46.25645,956016770,951893602
1774977975448,46.25015,46.25715,956016770,951893602
1774977975952,46.24985,46.25685,956016770,951893602
1774977976053,46.25095,46.25795,956016770,956016770
1774977976154,46.25015,46.25715,956016770,951893602
1774977976776,46.24985,46.25685,956016770,951893602
1774977977428,46.25115,46.25815,956016770,956016770
1774977977679,46.25145,46.25845,956016770,956016770
1774977978132,46.25165,46.25865,956016770,951893602
1774977978233,46.25255,46.25955,956016770,956016770
1774977978335,46.25125,46.25825,956016770,951893602
1774977978436,46.25055,46.25755,956016770,956016770
1774977978638,46.25255,46.25955,956016770,956016770
1774977978740,46.25215,46.25915,956016770,956016770
1774977978842,46.25185,46.25895,956016770,956016770
1774977980298,46.25015,46.25715,956016770,951893602
1774977980600,46.24995,46.25695,956016770,951893602
1774977980701,46.24925,46.25625,956016770,951893602
1774977980802,46.24895,46.25595,951893602,956016770
1774977980944,46.24725,46.25425,956016770,951893602
1774977981096,46.24855,46.25555,956016770,956016770
1774977981198,46.25035,46.25705,956016770,951893602
1774977981400,46.25055,46.25735,956016770,951893602
1774977981451,46.25165,46.25845,956016770,951893602
1774977981552,46.25275,46.25945,956016770,956016770
1774977981804,46.25295,46.25975,956016770,951893602
1774977981855,46.25245,46.25925,956016770,951893602
1774977982961,46.25285,46.25965,956016770,956016770
1774977983112,46.25228,46.25845,956016770,951893602
1774977983213,46.25228,46.25805,956016770,951893602
1774977983414,46.25228,46.25775,956016770,956016770
1774977983465,46.25085,46.25755,956016770,956016770
1774977983516,46.24985,46.25655,956016770,956016770
1774977984069,46.24955,46.25625,956016770,951893602
1774977984119,46.24975,46.25655,956016770,956016770
1774977984873,46.24995,46.25675,956016770,956016770
1774977984974,46.25085,46.25755,956016770,956016770
1774977985426,46.25125,46.25805,956016770,956016770
1774977985477,46.25085,46.25765,956016770,956016770
1774977985779,46.25105,46.25785,956016770,951893602
1774977986783,46.25085,46.25765,956016770,951893602
1774977986884,46.25105,46.25785,956016770,956016770
1774977987591,46.25165,46.25845,956016770,956016770
1774977987743,46.25105,46.25775,956016770,951893602
1774977988044,46.25065,46.25745,956016770,951893602
1774977988497,46.25125,46.25795,956016770,956016770
1774977988598,46.25085,46.25765,956016770,951893602
1774977988649,46.24905,46.25575,956016770,951893602
1774977991161,46.24835,46.25515,956016770,951893602
1774977991212,46.24895,46.25575,956016770,951893602
1774977991464,46.24835,46.25515,956016770,951893602
1774977993120,46.24815,46.25515,956016770,951893602
1774977993423,46.24885,46.25585,956016770,951893602
1774977993726,46.24915,46.25615,956016770,951893602
1774977993977,46.24995,46.25665,956016770,956016770
1774977995806,46.24965,46.25645,956016770,951893602
1774977995857,46.25035,46.25705,956016770,956016770
1774977995958,46.25175,46.25855,956016770,956016770
1774977996267,46.25135,46.25805,956016770,956016770
1774977996569,46.25115,46.25785,956016770,956016770
1774977997873,46.24828,46.25435,956016770,951893602
1774977998125,46.24765,46.25435,956016770,951893602
1774977999859,46.24785,46.25465,956016770,956016770
1774978000061,46.24775,46.25455,956016770,951893602
1774978000667,46.24775,46.25445,956016770,951893602
1774978000869,46.24845,46.25515,956016770,951893602
1774978001021,46.24835,46.25515,956016770,956016770
1774978001876,46.24805,46.25485,956016770,951893602
1774978003031,46.24745,46.25425,956016770,951893602
1774978003986,46.24425,46.25095,956016770,951893602
1774978004088,46.24575,46.25255,956016770,956016770
1774978004140,46.24475,46.25145,956016770,951893602
1774978004241,46.24545,46.25215,956016770,956016770
1774978004342,46.24605,46.25285,956016770,956016770
1774978004393,46.24585,46.25255,956016770,956016770
1774978004544,46.24695,46.25375,951893602,956016770
1774978004696,46.24635,46.25305,956016770,956016770
1774978005198,46.24635,46.25315,956016770,956016770
1774978005701,46.24595,46.25275,956016770,956016770
1774978005954,46.24555,46.25235,956016770,951893602
1774978006055,46.24525,46.25205,956016770,956016770
1774978006714,46.24495,46.25175,956016770,951893602
1774978006816,46.24245,46.24925,956016770,951893602
1774978006917,46.24285,46.24955,956016770,951893602
1774978006968,46.24185,46.24865,956016770,956016770
1774978007069,46.24215,46.24885,956016770,951893602
1774978007120,46.24275,46.24955,956016770,956016770
1774978007271,46.24255,46.24935,956016770,951893602
1774978007423,46.24285,46.24965,956016770,956016770
1774978007825,46.24335,46.25005,956016770,951893602
1774978008428,46.24305,46.24985,956016770,951893602
1774978008479,46.24215,46.24895,956016770,956016770
1774978008580,46.24195,46.24875,956016770,956016770
1774978008731,46.24235,46.24915,956016770,951893602
1774978008882,46.24335,46.25015,956016770,951893602
1774978009886,46.24375,46.25055,956016770,956016770
1774978010289,46.24485,46.25165,956016770,956016770
1774978011929,46.24515,46.25195,956016770,956016770
1774978012030,46.24575,46.25255,956016770,956016770
1774978012432,46.24525,46.25225,956016770,956016770
1774978012836,46.24485,46.25185,956016770,951893602
1774978013490,46.24475,46.25175,956016770,951893602
1774978013893,46.24435,46.25135,956016770,951893602
1774978014546,46.24385,46.25085,956016770,951893602
1774978014697,46.24355,46.25055,956016770,956016770
1774978017710,46.24335,46.25035,956016770,951893602
1774978017811,46.24285,46.24985,956016770,956016770
1774978019044,46.24315,46.25015,956016770,956016770
1774978019145,46.24175,46.24875,956016770,951893602
1774978019247,46.24145,46.24845,956016770,951893602
1774978019348,46.24095,46.24795,956016770,951893602
1774978020402,46.24125,46.24825,956016770,951893602
1774978020503,46.24395,46.25095,956016770,951893602
1774978020605,46.24425,46.25125,956016770,951893602
1774978021116,46.24395,46.25095,956016770,951893602
1774978021218,46.24765,46.25465,956016770,956016770
1774978021319,46.24745,46.25445,956016770,956016770
1774978021572,46.24685,46.25385,956016770,956016770
1774978021673,46.24655,46.25355,956016770,956016770
1774978022075,46.24555,46.25255,956016770,951893602
1774978022176,46.24535,46.25235,956016770,951893602
1774978022277,46.24515,46.25215,956016770,951893602
1774978022378,46.24535,46.25235,956016770,951893602
1774978024033,46.24545,46.25245,956016770,951893602
1774978024285,46.24605,46.25305,956016770,951893602
1774978024386,46.24645,46.25345,956016770,956016770
1774978025240,46.24695,46.25395,956016770,956016770
1774978025341,46.24605,46.25305,956016770,951893602
1774978025745,46.24655,46.25355,956016770,951893602
1774978025846,46.24695,46.25395,956016770,951893602
1774978026006,46.24765,46.25465,956016770,956016770
1774978027412,46.24715,46.25415,956016770,951893602
1774978027513,46.24755,46.25455,956016770,956016770
1774978028065,46.24705,46.25405,956016770,951893602
1774978029421,46.24765,46.25465,956016770,956016770
1774978030376,46.24855,46.25555,956016770,951893602
1774978030527,46.24905,46.25605,956016770,951893602
1774978032335,46.24885,46.25585,956016770,951893602
1774978032437,46.24815,46.25515,956016770,951893602
1774978033155,46.24735,46.25435,956016770,951893602
1774978033256,46.24795,46.25495,956016770,956016770
1774978033809,46.24825,46.25525,956016770,956016770
1774978033963,46.24855,46.25555,956016770,951893602
1774978034214,46.24885,46.25585,956016770,951893602
1774978034867,46.24925,46.25625,956016770,956016770
1774978034968,46.24975,46.25675,956016770,956016770
1774978035221,46.24945,46.25645,956016770,956016770
1774978035322,46.24625,46.25325,956016770,951893602
1774978035574,46.24655,46.25355,956016770,956016770
1774978035676,46.24775,46.25475,956016770,951893602
1774978035777,46.24745,46.25445,956016770,951893602
1774978036681,46.24765,46.25465,956016770,951893602
1774978036782,46.24915,46.25615,956016770,951893602
1774978037485,46.24945,46.25645,956016770,951893602
1774978037637,46.24975,46.25675,956016770,951893602
1774978037788,46.24945,46.25645,956016770,951893602
1774978041256,46.24975,46.25675,956016770,951893602
1774978044067,46.24945,46.25645,956016770,951893602
1774978044168,46.24878,46.25545,956016770,951893602
1774978044420,46.24878,46.25565,956016770,951893602
1774978044471,46.24915,46.25615,956016770,951893602
1774978044572,46.24878,46.25515,956016770,951893602
1774978044925,46.24878,46.25485,956016770,956016770
1774978045026,46.24785,46.25485,956016770,956016770
1774978046535,46.24528,46.25155,956016770,951893602
1774978046636,46.24528,46.25065,956016770,951893602
1774978046737,46.24365,46.25065,956016770,951893602
1774978047070,46.24295,46.24995,956016770,951893602
1774978047223,46.24235,46.24935,956016770,951893602
1774978047726,46.24175,46.24875,956016770,951893602
1774978047827,46.24275,46.24975,956016770,951893602
1774978047980,46.24295,46.24995,956016770,951893602
1774978048987,46.24245,46.24945,956016770,951893602
1774978049088,46.24325,46.25025,956016770,951893602
1774978049740,46.24345,46.25045,956016770,951893602
1774978050143,46.24315,46.25015,956016770,951893602
1774978050244,46.24145,46.24845,956016770,951893602
1774978051650,46.23605,46.24305,956016770,951893602
1774978051801,46.23595,46.24295,956016770,951893602
1774978053881,46.23615,46.24315,956016770,951893602
1774978054082,46.23595,46.24295,956016770,951893602
1774978054789,46.23645,46.24345,956016770,951893602
1774978054890,46.23585,46.24285,956016770,956016770
1774978055546,46.23635,46.24335,956016770,951893602
1774978055648,46.23605,46.24305,956016770,951893602
1774978055749,46.23665,46.24365,956016770,951893602
1774978055900,46.23855,46.24555,956016770,951893602
1774978056004,46.23695,46.24395,956016770,951893602
1774978057261,46.23825,46.24525,956016770,951893602
1774978057362,46.24015,46.24715,956016770,951893602
1774978057915,46.23985,46.24685,956016770,951893602
1774978058016,46.23975,46.24675,956016770,951893602
1774978058168,46.24015,46.24715,956016770,951893602
1774978058269,46.24235,46.24935,956016770,956016770
1774978058571,46.24195,46.24895,956016770,951893602
1774978059135,46.24125,46.24825,956016770,956016770
1774978059238,46.24035,46.24735,956016770,951893602
1774978059692,46.24095,46.24795,956016770,956016770
1774978060447,46.24075,46.24775,956016770,951893602
1774978060950,46.24105,46.24805,956016770,956016770
1774978061051,46.24065,46.24765,956016770,951893602
1774978062136,46.24055,46.24755,956016770,956016770
1774978062238,46.24025,46.24725,956016770,951893602
1774978062339,46.23965,46.24665,956016770,956016770
1774978064597,46.24045,46.24745,956016770,956016770
1774978064698,46.24065,46.24765,956016770,956016770
1774978064800,46.24055,46.24755,956016770,956016770
1774978064951,46.24025,46.24725,956016770,956016770
1774978065053,46.23808,46.24435,956016770,951893602
1774978065104,46.23735,46.24435,956016770,951893602
1774978065205,46.23695,46.24395,956016770,951893602
1774978065307,46.23665,46.24365,956016770,956016770
1774978066010,46.23695,46.24395,956016770,951893602
1774978066118,46.23665,46.24365,956016770,951893602
1774978066322,46.23805,46.24505,956016770,951893602
1774978066423,46.23855,46.24555,956016770,956016770
1774978066524,46.23835,46.24535,956016770,951893602
1774978066676,46.23865,46.24565,956016770,956016770
1774978066777,46.23985,46.24685,956016770,956016770
1774978066928,46.24005,46.24705,956016770,956016770
1774978067181,46.23965,46.24665,956016770,956016770
1774978067633,46.23935,46.24635,956016770,951893602
1774978067785,46.23905,46.24605,956016770,956016770
1774978067886,46.23885,46.24585,956016770,956016770
1774978068238,46.23905,46.24605,956016770,951893602
1774978068339,46.23925,46.24625,956016770,951893602
1774978068440,46.23905,46.24605,956016770,951893602
1774978070447,46.23945,46.24645,956016770,956016770
1774978070548,46.23795,46.24495,956016770,951893602
1774978071172,46.23775,46.24475,956016770,951893602
1774978071576,46.23725,46.24425,956016770,951893602
1774978071677,46.23705,46.24405,956016770,951893602
1774978072733,46.23645,46.24345,956016770,951893602
1774978073035,46.23605,46.24305,956016770,956016770
1774978073136,46.23635,46.24335,956016770,956016770
1774978073739,46.23645,46.24345,956016770,951893602
1774978073840,46.23655,46.24355,956016770,951893602
1774978074594,46.23745,46.24445,956016770,951893602
1774978074695,46.23815,46.24515,956016770,951893602
1774978074796,46.23735,46.24435,956016770,951893602
1774978075099,46.23765,46.24465,956016770,951893602
1774978075954,46.23795,46.24495,956016770,951893602
1774978077108,46.23825,46.24525,956016770,951893602
1774978077209,46.23865,46.24565,956016770,951893602
1774978077763,46.23845,46.24545,956016770,951893602
1774978078990,46.23885,46.24585,956016770,956016770
1774978079293,46.23985,46.24685,956016770,951893602
1774978079395,46.24095,46.24795,956016770,951893602
1774978079950,46.24065,46.24765,956016770,956016770
1774978080051,46.23995,46.24695,956016770,951893602
1774978080303,46.23925,46.24625,956016770,951893602
1774978080404,46.23905,46.24605,956016770,951893602
1774978080910,46.23855,46.24555,956016770,951893602
1774978081012,46.23805,46.24505,956016770,956016770
1774978081113,46.23875,46.24575,956016770,951893602
1774978081214,46.23865,46.24565,956016770,951893602
1774978081318,46.23885,46.24585,956016770,951893602
1774978081421,46.23865,46.24565,956016770,951893602
1774978081525,46.23805,46.24505,956016770,951893602
1774978081876,46.23825,46.24535,956016770,951893602
1774978081927,46.23885,46.24585,956016770,951893602
1774978082129,46.23795,46.24495,956016770,951893602
1774978082230,46.23745,46.24445,956016770,951893602
1774978082482,46.23725,46.24425,956016770,956016770
1774978082734,46.23835,46.24535,956016770,951893602
1774978082835,46.23845,46.24545,956016770,951893602
1774978083187,46.23865,46.24565,956016770,951893602
1774978083288,46.23955,46.24655,956016770,956016770
1774978083389,46.23935,46.24635,956016770,951893602
1774978083541,46.23925,46.24625,956016770,951893602
1774978084295,46.23885,46.24585,956016770,956016770
1774978085155,46.23855,46.24555,956016770,951893602
1774978085256,46.23845,46.24545,956016770,956016770
1774978085359,46.23875,46.24575,956016770,951893602
1774978086369,46.23915,46.24615,956016770,951893602
1774978086470,46.23965,46.24665,956016770,951893602
1774978086722,46.23925,46.24625,956016770,951893602
1774978087526,46.23955,46.24655,956016770,956016770
1774978088580,46.23935,46.24635,956016770,951893602
1774978088732,46.24035,46.24735,956016770,951893602
1774978088833,46.24065,46.24775,956016770,951893602
1774978089185,46.24035,46.24735,956016770,951893602
1774978089337,46.24005,46.24705,956016770,951893602
1774978089439,46.23935,46.24635,956016770,951893602
1774978089993,46.24205,46.24905,956016770,956016770
1774978090396,46.24185,46.24885,956016770,951893602
1774978091603,46.24155,46.24855,956016770,956016770
1774978093109,46.24185,46.24885,956016770,951893602
1774978093361,46.24295,46.24995,956016770,956016770
1774978093614,46.24245,46.24945,956016770,951893602
1774978093715,46.24715,46.25415,956016770,951893602
1774978093817,46.24645,46.25345,956016770,951893602
1774978093918,46.24615,46.25315,956016770,951893602
1774978094170,46.24555,46.25245,956016770,951893602
1774978094271,46.24485,46.25165,956016770,951893602
1774978094322,46.24505,46.25195,956016770,951893602
1774978094373,46.24345,46.25035,956016770,951893602
1774978094474,46.24315,46.25005,956016770,951893602
1774978095128,46.24275,46.24965,956016770,951893602
1774978095230,46.24195,46.24885,956016770,956016770
1774978095331,46.24045,46.24735,956016770,951893602
1774978095432,46.24025,46.24715,956016770,951893602
1774978096437,46.23995,46.24685,956016770,951893602
1774978096941,46.23505,46.24185,956016770,951893602
1774978097042,46.23395,46.24075,956016770,951893602
1774978097093,46.23415,46.24105,956016770,951893602
1774978097144,46.23345,46.24035,956016770,951893602
1774978097346,46.23265,46.23955,956016770,951893602
1774978097799,46.23235,46.23925,956016770,951893602
1774978097931,46.23315,46.24005,956016770,951893602
1774978098133,46.23275,46.23965,956016770,951893602
1774978098235,46.23255,46.23945,956016770,951893602
1774978098337,46.23205,46.23895,956016770,951893602
1774978098439,46.23095,46.23785,956016770,951893602
1774978098540,46.23125,46.23815,956016770,951893602
1774978098893,46.22985,46.23665,956016770,951893602
1774978098944,46.23055,46.23745,956016770,951893602
1774978099146,46.23015,46.23705,956016770,951893602
1774978099250,46.22948,46.23625,956016770,951893602
1774978100409,46.22995,46.23685,956016770,956016770
1774978102065,46.22948,46.23635,956016770,951893602
1774978102796,46.22995,46.23685,956016770,956016770
1774978103599,46.23025,46.23715,956016770,956016770
1774978103701,46.23065,46.23755,956016770,956016770
1774978104203,46.23085,46.23775,956016770,951893602
1774978104304,46.23285,46.23965,956016770,951893602
1774978104606,46.23285,46.23975,956016770,951893602
1774978105210,46.23315,46.24005,956016770,951893602
1774978105312,46.23495,46.24185,956016770,951893602
1774978105566,46.23465,46.24155,956016770,951893602
1774978105668,46.23385,46.24075,956016770,951893602
1774978106472,46.23305,46.23995,956016770,951893602
1774978107727,46.23365,46.24055,956016770,951893602
1774978108430,46.23385,46.24075,956016770,951893602
1774978108534,46.23495,46.24175,956016770,951893602
1774978109496,46.23525,46.24215,956016770,951893602
1774978111508,46.23555,46.24245,956016770,951893602
1774978111610,46.23515,46.24205,956016770,951893602
1774978112465,46.23488,46.24175,956016770,951893602
1774978112516,46.23485,46.24175,956016770,951893602
1774978112567,46.23465,46.24155,956016770,951893602
1774978112868,46.23515,46.24205,956016770,951893602
1774978112969,46.23485,46.24175,956016770,951893602
1774978114807,46.23435,46.24125,956016770,951893602
1774978116415,46.23455,46.24145,956016770,951893602
1774978116516,46.23525,46.24215,956016770,951893602
1774978117019,46.23475,46.24165,956016770,951893602
1774978117120,46.23455,46.24145,956016770,951893602
1774978117371,46.23515,46.24205,956016770,951893602
1774978117473,46.23685,46.24365,956016770,956016770
1774978119180,46.23615,46.24305,956016770,951893602
1774978119231,46.23595,46.24285,956016770,951893602
1774978119533,46.23455,46.24145,956016770,951893602
1774978119634,46.23425,46.24115,956016770,956016770
1774978119836,46.23428,46.24115,956016770,956016770
1774978121620,46.23455,46.24135,956016770,956016770
1774978123081,46.23515,46.24205,956016770,951893602
1774978125539,46.23508,46.24165,956016770,951893602
1774978126142,46.23518,46.24165,956016770,951893602
1774978126545,46.23518,46.24205,956016770,951893602
1774978127149,46.23648,46.24205,965578441,951893602
1774978127200,46.23695,46.24385,956016770,956016770
1774978127804,46.23668,46.24305,956016770,951893602
1774978127905,46.23678,46.24305,956016770,951893602
1774978128006,46.23688,46.24285,956016770,951893602
1774978128974,46.23698,46.24285,956016770,951893602
1774978129075,46.23305,46.24005,956016770,951893602
1774978129126,46.23335,46.24045,956016770,951893602
1774978129176,46.23365,46.24075,956016770,951893602
1774978129278,46.23335,46.24045,956016770,951893602
1774978129581,46.23385,46.24095,956016770,951893602
1774978129682,46.23325,46.24035,956016770,951893602
1774978130434,46.23398,46.24035,956016770,951893602
1774978130536,46.23458,46.24095,956016770,951893602
1774978130587,46.23438,46.24095,956016770,951893602
1774978130788,46.23498,46.24145,956016770,951893602
1774978130839,46.23478,46.24145,956016770,951893602
1774978130890,46.23445,46.24145,956016770,951893602
1774978131543,46.23465,46.24165,956016770,951893602
1774978131594,46.23645,46.24355,956016770,956016770
1774978131645,46.23595,46.24305,956016770,951893602
1774978131896,46.23598,46.24305,956016770,951893602
1774978132268,46.23698,46.24345,956016770,951893602
1774978132470,46.23698,46.24375,956016770,951893602
1774978132775,46.23715,46.24425,956016770,951893602
1774978132826,46.23805,46.24515,956016770,956016770
1774978132977,46.23745,46.24445,956016770,951893602
1774978133129,46.23685,46.24385,956016770,956016770
1774978133734,46.23725,46.24425,956016770,956016770
1774978133836,46.23425,46.24125,956016770,951893602
1774978135091,46.23438,46.24125,956016770,951893602
1774978135392,46.23425,46.24125,956016770,951893602
1774978137599,46.23455,46.24155,956016770,956016770
1774978137701,46.23005,46.23705,956016770,956016770
1774978138253,46.23008,46.23705,956016770,956016770
1774978138655,46.23405,46.24105,956016770,951893602
1774978138706,46.23385,46.24085,956016770,956016770
1774978138807,46.23335,46.24035,956016770,951893602
1774978138958,46.23295,46.24005,956016770,951893602
1774978139160,46.23275,46.23975,956016770,951893602
1774978139261,46.23078,46.23755,956016770,951893602
1774978139312,46.23058,46.23755,956016770,951893602
1774978139363,46.23085,46.23785,956016770,951893602
1774978139470,46.23115,46.23815,956016770,951893602
1774978139571,46.23178,46.23865,956016770,951893602
1774978140325,46.23198,46.23865,956016770,951893602
1774978140375,46.23165,46.23865,956016770,951893602
1774978140476,46.23145,46.23845,956016770,951893602
1774978140577,46.23138,46.23775,956016770,951893602
1774978140628,46.23108,46.23775,956016770,951893602
1774978140829,46.23108,46.23735,956016770,951893602
1774978140985,46.23058,46.23735,956016770,951893602
1774978141237,46.23025,46.23735,956016770,951893602
1774978141340,46.23038,46.23735,956016770,951893602
1774978141692,46.23005,46.23705,956016770,951893602
1774978141742,46.22938,46.23635,956016770,951893602
1774978142095,46.22958,46.23635,956016770,951893602
1774978142346,46.22935,46.23635,956016770,951893602
1774978142397,46.22965,46.23665,956016770,951893602
1774978142548,46.22908,46.23515,956016770,951893602
1774978142599,46.22908,46.23595,956016770,956016770
1774978142650,46.22908,46.23575,956016770,956016770
1774978142751,46.22908,46.23545,956016770,951893602
1774978145086,46.22908,46.23525,956016770,951893602
1774978145590,46.22958,46.23565,956016770,951893602
1774978145641,46.22978,46.23665,956016770,951893602
1774978145692,46.22985,46.23685,956016770,951893602
1774978145742,46.23058,46.23695,956016770,951893602
1774978145793,46.22978,46.23655,956016770,951893602
1774978145844,46.23158,46.23805,956016770,956016770
1774978146096,46.23138,46.23805,956016770,951893602
1774978146699,46.23158,46.23805,956016770,951893602
1774978146800,46.23138,46.23785,956016770,951893602
1774978146902,46.23158,46.23785,956016770,951893602
1774978147305,46.23078,46.23755,956016770,951893602
1774978147456,46.23058,46.23755,956016770,951893602
1774978147507,46.23078,46.23755,956016770,951893602
1774978147658,46.23098,46.23755,956016770,951893602
1774978147810,46.23058,46.23755,956016770,951893602
1774978147861,46.23055,46.23755,956016770,951893602
1774978148012,46.23098,46.23755,956016770,951893602
1774978149117,46.23118,46.23755,956016770,951893602
1774978149167,46.23098,46.23755,956016770,951893602
1774978149218,46.23238,46.23805,956016770,951893602
1774978149269,46.23298,46.23995,956016770,951893602
1774978149320,46.23318,46.23995,956016770,951893602
1774978149371,46.23375,46.24075,956016770,951893602
1774978149421,46.23358,46.24015,956016770,951893602
1774978149472,46.23358,46.24055,956016770,951893602
1774978149534,46.23405,46.24105,956016770,951893602
1774978149585,46.23345,46.24045,956016770,951893602
1774978149736,46.23118,46.23765,956016770,951893602
1774978149888,46.23125,46.23825,956016770,951893602
1774978149939,46.23118,46.23755,956016770,951893602
1774978151246,46.23205,46.23915,956016770,951893602
1774978151296,46.23235,46.23935,956016770,951893602
1774978152382,46.23295,46.23995,956016770,951893602
1774978152490,46.23258,46.23945,956016770,951893602
1774978152541,46.23245,46.23945,956016770,951893602
1774978152592,46.23258,46.23945,956016770,951893602
1774978152793,46.23245,46.23945,956016770,951893602
1774978153045,46.23298,46.23965,956016770,951893602
1774978153095,46.23318,46.24005,956016770,951893602
1774978153749,46.23338,46.24005,956016770,951893602
1774978153951,46.23318,46.24005,956016770,951893602
1774978154052,46.23218,46.23745,956016770,951893602
1774978154103,46.23078,46.23745,956016770,951893602
1774978154153,46.23058,46.23725,956016770,951893602
1774978154254,46.23078,46.23725,956016770,951893602
1774978154710,46.23078,46.23745,956016770,951893602
1774978155367,46.23058,46.23745,956016770,951893602
1774978157072,46.23098,46.23745,956016770,951893602
1774978157123,46.23118,46.23785,956016770,951893602
1774978157479,46.23125,46.23825,956016770,951893602
1774978157530,46.23018,46.23675,956016770,951893602
1774978157682,46.23078,46.23725,956016770,951893602
1774978159288,46.23118,46.23745,956016770,951893602
1774978159389,46.23098,46.23745,956016770,951893602
1774978159439,46.23118,46.23745,956016770,951893602
1774978160042,46.23258,46.23955,956016770,951893602
1774978160093,46.23255,46.23955,956016770,951893602
1774978162153,46.23245,46.23945,956016770,951893602
1774978162706,46.23078,46.23725,956016770,951893602
1774978162757,46.23058,46.23755,956016770,951893602
1774978162808,46.23085,46.23785,956016770,951893602
1774978163664,46.23005,46.23705,956016770,951893602
1774978165522,46.22985,46.23685,956016770,951893602
1774978165874,46.22998,46.23685,956016770,951893602
1774978166176,46.23025,46.23725,956016770,951893602
1774978166327,46.23085,46.23795,956016770,951893602
1774978166429,46.23098,46.23775,956016770,951893602
1774978166580,46.23078,46.23775,956016770,951893602
1774978166631,46.23118,46.23775,956016770,951893602
1774978167887,46.23138,46.23775,956016770,951893602
1774978168039,46.23118,46.23775,956016770,951893602
1774978168090,46.23098,46.23725,956016770,951893602
1774978168141,46.23058,46.23725,956016770,951893602
1774978169717,46.23038,46.23725,956016770,951893602
1774978169768,46.23058,46.23725,956016770,951893602
1774978169870,46.23078,46.23755,956016770,951893602
1774978169971,46.23058,46.23755,956016770,951893602
1774978170425,46.23078,46.23755,956016770,951893602
1774978170476,46.23058,46.23755,956016770,951893602
1774978170577,46.23098,46.23795,956016770,951893602
1774978170678,46.23198,46.23815,956016770,951893602
1774978170729,46.23415,46.24115,956016770,951893602
1774978171435,46.23445,46.24145,956016770,951893602
1774978175025,46.23345,46.24045,956016770,951893602
1774978175428,46.23305,46.24015,956016770,951893602
1774978175529,46.23285,46.23985,956016770,956016770
1774978175780,46.23255,46.23955,956016770,956016770
1774978175881,46.23225,46.23925,956016770,951893602
1774978176889,46.23285,46.23985,956016770,956016770
1774978176990,46.23218,46.23915,956016770,951893602
1774978178144,46.23185,46.23885,956016770,951893602
1774978178195,46.23255,46.23955,956016770,951893602
1774978178297,46.23318,46.23985,956016770,951893602
